Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,randomiser-e1us,branch-8hy4,branch-h95v,branch-u9i4,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
1,1668074572875,10/11/2022 10:02:52,1668074574255,1,10/11/2022 11:02:54,102467,5,task-4atu,,25152195,39,7339254,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1397x786,1397x671,,preTest,1,157,chartFirst,,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668074574077,10/11/2022 10:02:54,1668074575507,1,10/11/2022 11:02:55,102467,5,task-4atu,,25152195,39,7339254,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1397x786,1397x671,,preTest,1,157,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,1194.300000011921,,,No,1,0,1,0,,,,,,preTest,
3,1668074575258,10/11/2022 10:02:55,1668074576684,1,10/11/2022 11:02:56,102467,5,task-4atu,,25152195,39,7339254,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1397x786,1397x671,,preTest,1,157,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,2371.7000000178814,,,,,0,1,0,,,,,,preTest,
4,1668074575336,10/11/2022 10:02:55,1668074576688,1,10/11/2022 11:02:56,102467,5,task-4atu,,25152195,39,7339254,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1397x786,1397x671,,preTest,1,157,chartFirst,,no_preTest,,Spreadsheet1,,,END TASK,,,,,2433,,,,,0,1,0,,,,,,,
1,1671017774803,14/12/2022 11:36:14,1671017774728,1,14/12/2022 12:36:14,102467,5,task-4atu,,25948112,71,7636780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,,preTest,1,,,,preTest,173,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1671017792350,14/12/2022 11:36:32,1671017792272,1,14/12/2022 12:36:32,102467,5,task-4atu,,25948112,71,7636780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,,preTest,1,,,,preTest,173,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,17486.599999964237,,,Yes,1,0,1,0,,,,,,preTest,
3,1671017795796,14/12/2022 11:36:35,1671017795750,1,14/12/2022 12:36:35,102467,5,task-4atu,,25948112,71,7636780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,,preTest,1,,,,preTest,173,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,20954,,,,,0,1,0,,,,,,preTest,
4,1671017795895,14/12/2022 11:36:35,1671017795753,1,14/12/2022 12:36:35,102467,5,task-4atu,,25948112,71,7636780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,,preTest,1,,,,preTest,173,Spreadsheet1,,,END TASK,,,,,21025,,,,,0,1,0,,,,,,,
1,1669378528917,25/11/2022 12:15:28,1669378528818,1,25/11/2022 13:15:28,102467,5,task-4atu,,25475813,69,7475581,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.56,1280x720,1233x609,,preTest,1,,,,preTest,188,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1669378534745,25/11/2022 12:15:34,1669378534697,1,25/11/2022 13:15:34,102467,5,task-4atu,,25475813,69,7475581,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.56,1280x720,1233x609,,preTest,1,,,,preTest,188,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,5812.800000000745,,,Yes,1,0,1,0,,,,,,preTest,
3,1669378536455,25/11/2022 12:15:36,1669378536410,1,25/11/2022 13:15:36,102467,5,task-4atu,,25475813,69,7475581,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.56,1280x720,1233x609,,preTest,1,,,,preTest,188,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,7525.4000000003725,,,,,0,1,0,,,,,,preTest,
4,1669378536534,25/11/2022 12:15:36,1669378536414,1,25/11/2022 13:15:36,102467,5,task-4atu,,25475813,69,7475581,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.56,1280x720,1233x609,,preTest,1,,,,preTest,188,Spreadsheet1,,,END TASK,,,,,7596,,,,,0,1,0,,,,,,,
1,1669044574914,21/11/2022 15:29:34,1669044576298,1,21/11/2022 16:29:36,102467,5,task-4atu,,25377049,67,7475580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1440x900,1440x781,,preTest,1,,,,preTest,168,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1669044581005,21/11/2022 15:29:41,1669044582460,1,21/11/2022 16:29:42,102467,5,task-4atu,,25377049,67,7475580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1440x900,1440x781,,preTest,1,,,,preTest,168,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,6138.400000095367,,,Yes,1,0,1,0,,,,,,preTest,
3,1669044582572,21/11/2022 15:29:42,1669044584023,1,21/11/2022 16:29:44,102467,5,task-4atu,,25377049,67,7475580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1440x900,1440x781,,preTest,1,,,,preTest,168,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,7701.299999952316,,,,,0,1,0,,,,,,preTest,
4,1669044582674,21/11/2022 15:29:42,1669044584026,1,21/11/2022 16:29:44,102467,5,task-4atu,,25377049,67,7475580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1440x900,1440x781,,preTest,1,,,,preTest,168,Spreadsheet1,,,END TASK,,,,,7728,,,,,0,1,0,,,,,,,
1,1669044348002,21/11/2022 15:25:48,1669044347883,1,21/11/2022 16:25:47,102467,5,task-4atu,,25376847,68,7475579,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1680x1050,1680x829,,preTest,1,,,,preTest,178,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1669044367110,21/11/2022 15:26:07,1669044367036,1,21/11/2022 16:26:07,102467,5,task-4atu,,25376847,68,7475579,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1680x1050,1680x829,,preTest,1,,,,preTest,178,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,19124.60000000894,,,Yes,1,0,1,0,,,,,,preTest,
3,1669044369561,21/11/2022 15:26:09,1669044369505,1,21/11/2022 16:26:09,102467,5,task-4atu,,25376847,68,7475579,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1680x1050,1680x829,,preTest,1,,,,preTest,178,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,21593.20000000298,,,,,0,1,0,,,,,,preTest,
4,1669044369639,21/11/2022 15:26:09,1669044369507,1,21/11/2022 16:26:09,102467,5,task-4atu,,25376847,68,7475579,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1680x1050,1680x829,,preTest,1,,,,preTest,178,Spreadsheet1,,,END TASK,,,,,21624,,,,,0,1,0,,,,,,,
1,1668517717109,15/11/2022 13:08:37,1668517717014,1,15/11/2022 14:08:37,102467,5,task-4atu,,25248383,66,7438382,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,877x412,,preTest,1,,,,preTest,178,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668517728882,15/11/2022 13:08:48,1668517728892,1,15/11/2022 14:08:48,102467,5,task-4atu,,25248383,66,7438382,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,877x412,,preTest,1,,,,preTest,178,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,11834.800000011921,,,Yes,1,0,1,0,,,,,,preTest,
3,1668517730939,15/11/2022 13:08:50,1668517730944,1,15/11/2022 14:08:50,102467,5,task-4atu,,25248383,66,7438382,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,877x412,,preTest,1,,,,preTest,178,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,13886.699999988079,,,,,0,1,0,,,,,,preTest,
4,1668517731013,15/11/2022 13:08:51,1668517730948,1,15/11/2022 14:08:50,102467,5,task-4atu,,25248383,66,7438382,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,877x412,,preTest,1,,,,preTest,178,Spreadsheet1,,,END TASK,,,,,13934,,,,,0,1,0,,,,,,,
1,1668465491830,14/11/2022 22:38:11,1668465497456,1,14/11/2022 23:38:17,102467,5,task-4atu,,25240098,65,7435944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1711x865,1707x860,,preTest,1,,,,preTest,178,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668465496417,14/11/2022 22:38:16,1668465502039,1,14/11/2022 23:38:22,102467,5,task-4atu,,25240098,65,7435944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1711x865,1707x860,,preTest,1,,,,preTest,178,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,4529.3000000000175,,,Yes,1,0,1,0,,,,,,preTest,
3,1668465498916,14/11/2022 22:38:18,1668465504587,1,14/11/2022 23:38:24,102467,5,task-4atu,,25240098,65,7435944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1711x865,1707x860,,preTest,1,,,,preTest,178,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,7077.900000000023,,,,,0,1,0,,,,,,preTest,
4,1668465499141,14/11/2022 22:38:19,1668465504593,1,14/11/2022 23:38:24,102467,5,task-4atu,,25240098,65,7435944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1711x865,1707x860,,preTest,1,,,,preTest,178,Spreadsheet1,,,END TASK,,,,,7137,,,,,0,1,0,,,,,,,
1,1668423772712,14/11/2022 11:02:52,1668423797303,1,14/11/2022 12:03:17,102467,5,task-4atu,,25220942,15,7339231,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x601,,preTest,1,,,,preTest,173,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668423779240,14/11/2022 11:02:59,1668423803858,1,14/11/2022 12:03:23,102467,5,task-4atu,,25220942,15,7339231,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x601,,preTest,1,,,,preTest,173,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,6508.5,,,Yes,1,0,1,0,,,,,,preTest,
3,1668423783066,14/11/2022 11:03:03,1668423807709,1,14/11/2022 12:03:27,102467,5,task-4atu,,25220942,15,7339231,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x601,,preTest,1,,,,preTest,173,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,10359.40000000596,,,,,0,1,0,,,,,,preTest,
4,1668423783148,14/11/2022 11:03:03,1668423807715,1,14/11/2022 12:03:27,102467,5,task-4atu,,25220942,15,7339231,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x601,,preTest,1,,,,preTest,173,Spreadsheet1,,,END TASK,,,,,10412,,,,,0,1,0,,,,,,,
1,1668168595674,11/11/2022 12:09:55,1668168596883,1,11/11/2022 13:09:56,102467,5,task-4atu,,25184851,63,7429621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x577,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668168597025,11/11/2022 12:09:57,1668168598257,1,11/11/2022 13:09:58,102467,5,task-4atu,,25184851,63,7429621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x577,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,1323.5,,,No,1,0,1,0,,,,,,preTest,
3,1668168598018,11/11/2022 12:09:58,1668168599273,1,11/11/2022 13:09:59,102467,5,task-4atu,,25184851,63,7429621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x577,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,2339.2000000029802,,,,,0,1,0,,,,,,preTest,
4,1668168598101,11/11/2022 12:09:58,1668168599280,1,11/11/2022 13:09:59,102467,5,task-4atu,,25184851,63,7429621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x577,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,,,END TASK,,,,,2396,,,,,0,1,0,,,,,,,
1,1668163561573,11/11/2022 10:46:01,1668163544714,1,11/11/2022 11:45:44,102467,5,task-4atu,,25182946,61,7404221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1739x979,1740x860,,preTest,1,,onlineFirst,168,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668163564332,11/11/2022 10:46:04,1668163547442,1,11/11/2022 11:45:47,102467,5,task-4atu,,25182946,61,7404221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1739x979,1740x860,,preTest,1,,onlineFirst,168,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,2693.4000000953674,,,No,1,0,1,0,,,,,,preTest,
3,1668163566176,11/11/2022 10:46:06,1668163549354,1,11/11/2022 11:45:49,102467,5,task-4atu,,25182946,61,7404221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1739x979,1740x860,,preTest,1,,onlineFirst,168,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,4605.900000095367,,,,,0,1,0,,,,,,preTest,
4,1668163566316,11/11/2022 10:46:06,1668163549357,1,11/11/2022 11:45:49,102467,5,task-4atu,,25182946,61,7404221,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1739x979,1740x860,,preTest,1,,onlineFirst,168,no_preTest,,Spreadsheet1,,,END TASK,,,,,4643,,,,,0,1,0,,,,,,,
1,1668092522431,10/11/2022 15:02:02,1668092522426,1,10/11/2022 16:02:02,102467,5,task-4atu,,25159714,57,7402029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668092528884,10/11/2022 15:02:08,1668092528861,1,10/11/2022 16:02:08,102467,5,task-4atu,,25159714,57,7402029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,6407.099999904633,,,No,1,0,1,0,,,,,,preTest,
3,1668092530147,10/11/2022 15:02:10,1668092530198,1,10/11/2022 16:02:10,102467,5,task-4atu,,25159714,57,7402029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,7744.699999809265,,,,,0,1,0,,,,,,preTest,
4,1668092530228,10/11/2022 15:02:10,1668092530201,1,10/11/2022 16:02:10,102467,5,task-4atu,,25159714,57,7402029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.26,1280x720,1233x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,,,END TASK,,,,,7775,,,,,0,1,0,,,,,,,
1,1668089089116,10/11/2022 14:04:49,1668089090125,1,10/11/2022 15:04:50,102467,5,task-4atu,,25158172,64,7431110,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1536x664,,preTest,1,178,chartFirst,,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668089092179,10/11/2022 14:04:52,1668089093235,1,10/11/2022 15:04:53,102467,5,task-4atu,,25158172,64,7431110,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1536x664,,preTest,1,178,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,3020.100000023842,,,No,1,0,1,0,,,,,,preTest,
3,1668089093552,10/11/2022 14:04:53,1668089094453,1,10/11/2022 15:04:54,102467,5,task-4atu,,25158172,64,7431110,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1536x664,,preTest,1,178,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,4238.600000023842,,,,,0,1,0,,,,,,preTest,
4,1668089093689,10/11/2022 14:04:53,1668089094458,1,10/11/2022 15:04:54,102467,5,task-4atu,,25158172,64,7431110,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1536x664,,preTest,1,178,chartFirst,,no_preTest,,Spreadsheet1,,,END TASK,,,,,4333,,,,,0,1,0,,,,,,,
1,1668081625581,10/11/2022 12:00:25,1668081625514,1,10/11/2022 13:00:25,102467,5,task-4atu,,25155078,40,7339256,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.35,1280x720,1233x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668081626959,10/11/2022 12:00:26,1668081626922,1,10/11/2022 13:00:26,102467,5,task-4atu,,25155078,40,7339256,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.35,1280x720,1233x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,1341,,,No,1,0,1,0,,,,,,preTest,
3,1668081628017,10/11/2022 12:00:28,1668081627988,1,10/11/2022 13:00:27,102467,5,task-4atu,,25155078,40,7339256,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.35,1280x720,1233x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,2407.099999997765,,,,,0,1,0,,,,,,preTest,
4,1668081628106,10/11/2022 12:00:28,1668081627991,1,10/11/2022 13:00:27,102467,5,task-4atu,,25155078,40,7339256,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.35,1280x720,1233x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,,,END TASK,,,,,2477,,,,,0,1,0,,,,,,,
1,1668076596951,10/11/2022 10:36:36,1668076600644,1,10/11/2022 11:36:40,102467,5,task-4atu,,25152875,59,7401002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x577,,preTest,1,183,chartFirst,,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668076606381,10/11/2022 10:36:46,1668076610111,1,10/11/2022 11:36:50,102467,5,task-4atu,,25152875,59,7401002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x577,,preTest,1,183,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,9425.200000017881,,,No,1,0,1,0,,,,,,preTest,
3,1668076607673,10/11/2022 10:36:47,1668076611412,1,10/11/2022 11:36:51,102467,5,task-4atu,,25152875,59,7401002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x577,,preTest,1,183,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,10725.800000011921,,,,,0,1,0,,,,,,preTest,
4,1668076607758,10/11/2022 10:36:47,1668076611420,1,10/11/2022 11:36:51,102467,5,task-4atu,,25152875,59,7401002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x577,,preTest,1,183,chartFirst,,no_preTest,,Spreadsheet1,,,END TASK,,,,,10776,,,,,0,1,0,,,,,,,
1,1668072886742,10/11/2022 09:34:46,1668072888007,1,10/11/2022 10:34:48,102467,5,task-4atu,,25151511,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,preTest,1,,onlineFirst,152,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668072887922,10/11/2022 09:34:47,1668072889258,1,10/11/2022 10:34:49,102467,5,task-4atu,,25151511,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,preTest,1,,onlineFirst,152,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,1186.8999999761581,,,No,1,0,1,0,,,,,,preTest,
3,1668072889288,10/11/2022 09:34:49,1668072890613,1,10/11/2022 10:34:50,102467,5,task-4atu,,25151511,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,preTest,1,,onlineFirst,152,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,2542,,,,,0,1,0,,,,,,preTest,
4,1668072889364,10/11/2022 09:34:49,1668072890617,1,10/11/2022 10:34:50,102467,5,task-4atu,,25151511,38,7339253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x683,,preTest,1,,onlineFirst,152,no_preTest,,Spreadsheet1,,,END TASK,,,,,2610,,,,,0,1,0,,,,,,,
1,1667823697609,07/11/2022 12:21:37,1667823697460,1,07/11/2022 13:21:37,102467,5,task-4atu,,25067006,56,7372108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x960,1144x830,,preTest,1,,onlineFirst,183,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667823700440,07/11/2022 12:21:40,1667823699866,1,07/11/2022 13:21:39,102467,5,task-4atu,,25067006,56,7372108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x960,1144x830,,preTest,1,,onlineFirst,183,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,2351.199999988079,,,No,1,0,1,0,,,,,,preTest,
3,1667823701730,07/11/2022 12:21:41,1667823701651,1,07/11/2022 13:21:41,102467,5,task-4atu,,25067006,56,7372108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x960,1144x830,,preTest,1,,onlineFirst,183,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,4135.600000023842,,,,,0,1,0,,,,,,preTest,
4,1667823701815,07/11/2022 12:21:41,1667823701653,1,07/11/2022 13:21:41,102467,5,task-4atu,,25067006,56,7372108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x960,1144x830,,preTest,1,,onlineFirst,183,no_preTest,,Spreadsheet1,,,END TASK,,,,,4193,,,,,0,1,0,,,,,,,
1,1667815287603,07/11/2022 10:01:27,1667815286891,1,07/11/2022 11:01:26,102467,5,task-4atu,,25061067,60,7401880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1536x746,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667815294623,07/11/2022 10:01:34,1667815293957,1,07/11/2022 11:01:33,102467,5,task-4atu,,25061067,60,7401880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x746,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,6966.79999999702,,,No,1,0,1,0,,,,,,preTest,
3,1667815297070,07/11/2022 10:01:37,1667815296404,1,07/11/2022 11:01:36,102467,5,task-4atu,,25061067,60,7401880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x746,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,9414.20000000298,,,,,0,1,0,,,,,,preTest,
4,1667815297168,07/11/2022 10:01:37,1667815296410,1,07/11/2022 11:01:36,102467,5,task-4atu,,25061067,60,7401880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x746,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,,,END TASK,,,,,9519,,,,,0,1,0,,,,,,,
1,1667565000844,04/11/2022 12:30:00,1667565000643,1,04/11/2022 13:30:00,102467,5,task-4atu,,24997378,34,7339250,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x705,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667565001702,04/11/2022 12:30:01,1667565001522,1,04/11/2022 13:30:01,102467,5,task-4atu,,24997378,34,7339250,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x705,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,829.4000000059605,,,No,1,0,1,0,,,,,,preTest,
3,1667565003008,04/11/2022 12:30:03,1667565002810,1,04/11/2022 13:30:02,102467,5,task-4atu,,24997378,34,7339250,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x705,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,2116.7999999821186,,,,,0,1,0,,,,,,preTest,
4,1667565003109,04/11/2022 12:30:03,1667565002814,1,04/11/2022 13:30:02,102467,5,task-4atu,,24997378,34,7339250,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x705,,preTest,1,,onlineFirst,178,no_preTest,,Spreadsheet1,,,END TASK,,,,,2171,,,,,0,1,0,,,,,,,
